id,candidate,candidate_confidence,relevant_yn,relevant_yn_confidence,sentiment,sentiment_confidence,subject_matter,subject_matter_confidence,candidate_gold,name,relevant_yn_gold,retweet_count,sentiment_gold,subject_matter_gold,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
11834,Ted Cruz,0.67,,,Positive,1.0,,,,,,38,,,,,,,Florida,
11835,John Kasich,1.0,,,Negative,0.6705,,,,,,0,,,,,,,"Saint Paul, MN",
11846,Jeb Bush,1.0,,,Negative,1.0,,,,,,153,,,,,,,"Franklin, TN",
11847,Ben Carson,0.4444,,,Negative,0.6667,,,,,,0,,,,,,,"Marion, IN",
11854,Donald Trump,1.0,,,Negative,1.0,,,,,,2,,,,,,,People's Republik Of NJ,
11855,Donald Trump,0.4209,,,Neutral,0.3401,,,,,,78,,,,,,,"Cincinnati, Ohio",
11857,Jeb Bush,1.0,,,Positive,0.6522,,,,,,0,,,,,,,"Birmingham, AL",
11862,Donald Trump,1.0,,,Negative,0.6744,,,,,,2,,,,,,,Florida Central West Coast,
11867,Donald Trump,1.0,,,Negative,1.0,,,,,,9,,,,,,,"Los Angeles, California",
11869,Jeb Bush,1.0,,,Negative,1.0,,,,,,153,,,,,,,New York,
11870,Mike Huckabee,1.0,,,Negative,0.6648,,,,,,2,,,,,,,"Atlanta, GA",
11871,Jeb Bush,0.6722,,,Negative,1.0,,,,,,153,,,,,,,"Nashville, TN",
11873,Jeb Bush,1.0,,,Negative,0.6572,,,,,,153,,,,,,,"Marshall, Texas",
11880,Donald Trump,1.0,,,Neutral,0.6629999999999999,,,,,,0,,,,,,,"Aspen, CO",
11883,Donald Trump,0.4393,,,Negative,0.3488,,,,,,78,,,,,,,"Newport Beach, California",
11895,Jeb Bush,0.3923,,,Negative,0.6264,,,,,,12,,,,,,,Kelsey California,
11896,Jeb Bush,1.0,,,Negative,1.0,,,,,,0,,,,,,,"Silver Spring, MD",
11905,Chris Christie,1.0,,,Negative,1.0,,,,,,42,,,,,,,South Dakota ,
11908,Donald Trump,1.0,,,Negative,1.0,,,,,,2,,,,,,,Phila PA,
11913,Jeb Bush,1.0,,,Neutral,0.6577,,,,,,0,,,,,,,"Austin, TX",
11914,Ted Cruz,1.0,,,Positive,1.0,,,,,,65,,,,,,, MI,
11915,Donald Trump,1.0,,,Negative,0.6703,,,,,,66,,,,,,,Southwest Lower Michigan,
11919,Donald Trump,1.0,,,Positive,0.3371,,,,,,278,,,,,,,"Los Angeles, CA",
11927,Jeb Bush,0.2269,,,Negative,0.6737,,,,,,1,,,,,,,Florida Central West Coast,
11939,Rand Paul,1.0,,,Negative,1.0,,,,,,0,,,,,,,Texas,
11942,Donald Trump,1.0,,,Negative,0.6608,,,,,,134,,,,,,,"Cincinnati, Ohio",
11947,Donald Trump,1.0,,,Negative,1.0,,,,,,134,,,,,,,"Redwater, TEXAS - Conway, AR ",
11948,Donald Trump,1.0,,,Positive,1.0,,,,,,0,,,,,,,California,
11951,Donald Trump,1.0,,,Neutral,0.6897,,,,,,66,,,,,,,"St Paul, MN",
11953,Jeb Bush,1.0,,,Negative,0.6111,,,,,,153,,,,,,,Haslet Texas,
11956,Ted Cruz,0.4028,,,Neutral,0.6347,,,,,,1,,,,,,,"Iselin, NJ",
11969,Donald Trump,0.4492,,,Negative,0.6702,,,,,,0,,,,,,,Seattle WA USA,
11973,Ted Cruz,0.6882,,,Positive,1.0,,,,,,38,,,,,,,IN,
11978,Donald Trump,1.0,,,Negative,0.6969,,,,,,134,,,,,,,           Southern California,
11980,Donald Trump,1.0,,,Negative,0.6778,,,,,,1,,,,,,,"Augusta, GA",
11986,Jeb Bush,1.0,,,Negative,1.0,,,,,,172,,,,,,,"Myrtle Beach, SC",
11994,Ted Cruz,1.0,,,Positive,1.0,,,,,,65,,,,,,,"Anytown, NJ",
11996,Donald Trump,1.0,,,Positive,0.3333,,,,,,278,,,,,,,"Spartanburg, SC",
12023,Donald Trump,1.0,,,Negative,1.0,,,,,,0,,,,,,,"Atlanta, GA",
12032,Ted Cruz,0.6386,,,Positive,0.7002,,,,,,149,,,,,,,Southwest Lower Michigan,
12038,Ted Cruz,0.2222,,,Positive,0.3333,,,,,,38,,,,,,,California,
12054,Donald Trump,0.6382,,,Positive,1.0,,,,,,38,,,,,,,"Fords, NJ",
12057,Jeb Bush,1.0,,,Negative,1.0,,,,,,0,,,,,,,Klamath Falls Oregon,
12063,Marco Rubio,0.4152,,,Negative,0.6444,,,,,,5,,,,,,,Florida,
12082,Jeb Bush,1.0,,,Positive,0.6477,,,,,,0,,,,,,,"Mobile, AL",
12085,Ted Cruz,1.0,,,Positive,0.6774,,,,,,149,,,,,,,Gods Country Colorado,
12087,Marco Rubio,1.0,,,Negative,1.0,,,,,,0,,,,,,,Durham North Carolina,
12092,Marco Rubio,1.0,,,Negative,1.0,,,,,,5,,,,,,,"Cocoa Beach, Florida",
12103,Jeb Bush,1.0,,,Negative,1.0,,,,,,172,,,,,,,Piedmont NC,
12105,Jeb Bush,0.4541,,,Neutral,0.3487,,,,,,0,,,,,,,"Franklin, Tennessee",
12112,Donald Trump,1.0,,,Positive,0.35200000000000004,,,,,,134,,,,,,,Texas USA,
12127,Jeb Bush,0.4401,,,Negative,0.6634,,,,,,0,,,,,,,"Miami, FL",
12135,Donald Trump,1.0,,,Negative,1.0,,,,,,134,,,,,,,Arkansas,
12138,Donald Trump,1.0,,,Positive,0.6588,,,,,,93,,,,,,,Pennsylvania,
12148,Donald Trump,1.0,,,Negative,1.0,,,,,,134,,,,,,,"Cary, NC",
12149,Marco Rubio,0.4589,,,Negative,0.3441,,,,,,0,,,,,,,"Washington, DC",
12153,Ted Cruz,0.4121,,,Negative,0.3273,,,,,,149,,,,,,,CA,
12155,Donald Trump,1.0,,,Negative,1.0,,,,,,134,,,,,,,Georgia,
12163,Ted Cruz,1.0,,,Positive,1.0,,,,,,38,,,,,,,"Long Island,  NY",
12165,Ted Cruz,0.623,,,Positive,0.6813,,,,,,149,,,,,,,Los Angeles CA,
12170,Jeb Bush,1.0,,,Negative,1.0,,,,,,4,,,,,,,"Cocoa Beach, Florida",
12173,Donald Trump,1.0,,,Negative,1.0,,,,,,0,,,,,,,Northern California,
12174,Ted Cruz,0.3333,,,Positive,0.6667,,,,,,149,,,,,,,"Palm Coast, Florida",
12179,Jeb Bush,1.0,,,Negative,1.0,,,,,,0,,,,,,,"Seattle, WA",
12181,Donald Trump,0.6707,,,Positive,0.6707,,,,,,149,,,,,,,Arkansas Delta,
12185,Donald Trump,0.4227,,,Negative,0.6502,,,,,,0,,,,,,,Seattle WA USA,
12188,Donald Trump,1.0,,,Negative,1.0,,,,,,134,,,,,,,IN,
12195,Ted Cruz,0.6629,,,Positive,1.0,,,,,,38,,,,,,,"Small town, Kentucky",
12205,Jeb Bush,1.0,,,Neutral,0.6518,,,,,,172,,,,,,,"Pottstown, Pennsylvania",
12211,Jeb Bush,1.0,,,Negative,0.6564,,,,,,153,,,,,,,"Calabasas, CA",
12213,Donald Trump,1.0,,,Negative,0.6559,,,,,,134,,,,,,,Kansas,
12215,Jeb Bush,0.4218,,,Negative,0.6495,,,,,,3,,,,,,,Florida Central West Coast,
12219,Jeb Bush,1.0,,,Negative,1.0,,,,,,172,,,,,,,Ohio,
12220,Donald Trump,1.0,,,Negative,1.0,,,,,,72,,,,,,,"Anytown, NJ",
12221,Donald Trump,1.0,,,Neutral,0.6778,,,,,,134,,,,,,,"Rochester, NY",
12223,Jeb Bush,1.0,,,Negative,1.0,,,,,,172,,,,,,,Oklahoma,
12226,Donald Trump,0.2235,,,Neutral,0.3371,,,,,,149,,,,,,,"Calabasas, CA",
12228,Jeb Bush,0.3923,,,Negative,0.6264,,,,,,172,,,,,,,"College Station, Texas",
12230,Donald Trump,1.0,,,Neutral,0.3478,,,,,,66,,,,,,,"Calabasas, CA",
12231,Donald Trump,0.3923,,,Negative,0.3297,,,,,,134,,,,,,,SB California,
12235,Donald Trump,1.0,,,Negative,1.0,,,,,,134,,,,,,,"Pittsburgh, PA",
12237,Jeb Bush,1.0,,,Negative,1.0,,,,,,172,,,,,,,"Chicago, IL",
12243,Jeb Bush,1.0,,,Negative,1.0,,,,,,9,,,,,,,"Houston, TX",
12253,Donald Trump,1.0,,,Negative,1.0,,,,,,134,,,,,,,Lagrange Point L3 or East TN,
12256,Ted Cruz,1.0,,,Positive,1.0,,,,,,38,,,,,,,"San Antonio, TX",
12259,Ted Cruz,0.7045,,,Negative,0.375,,,,,,38,,,,,,,"Kalamazoo, Michigan",
12260,Jeb Bush,1.0,,,Negative,1.0,,,,,,172,,,,,,,KY,
12261,Donald Trump,1.0,,,Negative,0.7065,,,,,,134,,,,,,,SW Virginia Patriot..,
12262,Donald Trump,1.0,,,Negative,1.0,,,,,,72,,,,,,,"Asheville, NC",
12265,Donald Trump,1.0,,,Negative,1.0,,,,,,1,,,,,,,"Washington, DC",
12269,Jeb Bush,1.0,,,Negative,1.0,,,,,,172,,,,,,,Texas,
12286,Donald Trump,1.0,,,Positive,0.6735,,,,,,93,,,,,,,SE Pennsylvania,
12297,Donald Trump,1.0,,,Negative,1.0,,,,,,134,,,,,,,"Anytown, NJ",
12305,Donald Trump,0.7045,,,Positive,0.7045,,,,,,93,,,,,,,"Long Island,  NY",
12312,Chris Christie,1.0,,,Negative,0.6277,,,,,,42,,,,,,,Arkansas Delta,
12319,Ted Cruz,1.0,,,Positive,1.0,,,,,,38,,,,,,,NJ,
12351,Donald Trump,0.6477,,,Positive,1.0,,,,,,38,,,,,,,"Newport Beach, California",
12361,Donald Trump,1.0,,,Negative,0.6374,,,,,,134,,,,,,,New York,
12366,Donald Trump,1.0,,,Negative,0.6552,,,,,,134,,,,,,,New York USA,
12370,Jeb Bush,1.0,,,Negative,1.0,,,,,,172,,,,,,,Deep East Texas & Tennessee,
12370,Jeb Bush,1.0,,,Negative,1.0,,,,,,172,,,,,,,Deep East Texas & Tennessee,
12381,Donald Trump,1.0,,,Positive,1.0,,,,,,93,,,,,,,"Las Vegas, NV USA",
12386,Donald Trump,1.0,,,Negative,0.649,,,,,,134,,,,,,,Wish I was in Montana,
12397,Donald Trump,1.0,,,Negative,1.0,,,,,,134,,,,,,,Knoxville TN,
12401,Donald Trump,1.0,,,Negative,1.0,,,,,,134,,,,,,,"Washington, DC",
12411,Donald Trump,1.0,,,Positive,0.3563,,,,,,134,,,,,,,California,
12412,Donald Trump,1.0,,,Negative,0.6517,,,,,,134,,,,,,,"Cary, NC & Chicago, IL",
12412,Donald Trump,1.0,,,Negative,0.6517,,,,,,134,,,,,,,"Cary, NC & Chicago, IL",
12417,Donald Trump,1.0,,,Negative,0.6633,,,,,,134,,,,,,,"Boston, MA",
12420,Jeb Bush,1.0,,,Negative,1.0,,,,,,0,,,,,,,Florida Central West Coast,
12423,Mike Huckabee,1.0,,,Negative,1.0,,,,,,4,,,,,,,"NY, NY",
12429,Donald Trump,1.0,,,Negative,0.6625,,,,,,134,,,,,,,Savannah Georgia,
12439,Donald Trump,1.0,,,Negative,1.0,,,,,,134,,,,,,,"Newport Beach, California",
12446,Donald Trump,0.4444,,,Negative,0.6667,,,,,,0,,,,,,,Tennessee,
12448,Donald Trump,1.0,,,Neutral,0.3563,,,,,,93,,,,,,,"Manalapan, NJ",
12491,Donald Trump,1.0,,,Neutral,1.0,,,,,,72,,,,,,,"Brownsburg, Indiana",
12492,Donald Trump,1.0,,,Positive,1.0,,,,,,93,,,,,,,NH USA ,
12515,Donald Trump,1.0,,,Negative,1.0,,,,,,0,,,,,,,"Austin, Texas",
12517,Donald Trump,1.0,,,Positive,1.0,,,,,,93,,,,,,,"Calabasas, CA",
12527,Donald Trump,1.0,,,Positive,1.0,,,,,,93,,,,,,,"Haddon Heights, NJ",
12529,Donald Trump,1.0,,,Neutral,0.6397,,,,,,72,,,,,,,IN,
12530,Mike Huckabee,0.3627,,,Neutral,0.6023,,,,,,60,,,,,,,Texas,
12545,Jeb Bush,1.0,,,Negative,1.0,,,,,,9,,,,,,,"Boston, MA",
12562,Scott Walker,1.0,,,Negative,1.0,,,,,,7,,,,,,,NJ,
12574,Ben Carson,0.4218,,,Negative,0.6495,,,,,,8,,,,,,,"Washington, DC",
12578,Jeb Bush,0.4444,,,Negative,0.6667,,,,,,0,,,,,,,"New York, NY",
12596,Ben Carson,1.0,,,Negative,0.6492,,,,,,8,,,,,,,"Lakewood, OH",
12598,Donald Trump,1.0,,,Positive,0.6915,,,,,,72,,,,,,,"Lisbon, WI",
12604,Mike Huckabee,1.0,,,Negative,0.6784,,,,,,0,,,,,,,"Baltimore, MD",
12608,Jeb Bush,1.0,,,Negative,1.0,,,,,,9,,,,,,,Florida Central West Coast,
12610,Donald Trump,1.0,,,Positive,0.3441,,,,,,72,,,,,,,"Newport Beach, California",
12612,Donald Trump,0.6897,,,Positive,0.3563,,,,,,93,,,,,,,"Washington, DC",
12614,Jeb Bush,1.0,,,Negative,1.0,,,,,,0,,,,,,,CT,
12615,Mike Huckabee,1.0,,,Neutral,1.0,,,,,,0,,,,,,,TX,
12617,Mike Huckabee,1.0,,,Neutral,1.0,,,,,,0,,,,,,,"Mobile, AL",
12632,Ted Cruz,1.0,,,Neutral,0.6824,,,,,,6,,,,,,,Illinois,
12634,Donald Trump,1.0,,,Negative,1.0,,,,,,0,,,,,,,Pennsylvania,
12642,Donald Trump,1.0,,,Negative,0.6771,,,,,,278,,,,,,,AZ,
12649,Donald Trump,1.0,,,Negative,0.6703,,,,,,93,,,,,,,"Phoenix, Arizona",
12656,Jeb Bush,1.0,,,Negative,1.0,,,,,,172,,,,,,,Coastal Orange County CA,
12657,Donald Trump,0.6477,,,Negative,1.0,,,,,,1,,,,,,,Republic of Texas,
12664,Donald Trump,1.0,,,Positive,0.6995,,,,,,0,,,,,,,Texas,
12665,Donald Trump,0.4444,,,Neutral,0.3434,,,,,,93,,,,,,,NY,
12666,Donald Trump,1.0,,,Negative,1.0,,,,,,9,,,,,,,Ohio,
12668,Donald Trump,1.0,,,Positive,0.7045,,,,,,93,,,,,,,Texas Born and Bred,
12672,Donald Trump,0.6686,,,Positive,0.6472,,,,,,0,,,,,,,Florida,
12684,Donald Trump,1.0,,,Negative,0.6499,,,,,,9,,,,,,,Mississippi,
12687,Donald Trump,1.0,,,Positive,0.6813,,,,,,93,,,,,,,"Plainwell, Michigan",
12695,Scott Walker,1.0,,,Negative,1.0,,,,,,7,,,,,,,"Cocoa Beach, Florida",
12696,Marco Rubio,0.3711,,,Positive,0.6092,,,,,,2,,,,,,,"Los Angeles, CA",
12698,Ted Cruz,0.6854,,,Neutral,0.6854,,,,,,149,,,,,,,Arizona USA,
12705,Donald Trump,1.0,,,Positive,1.0,,,,,,93,,,,,,,"St Paul, MN",
12708,Donald Trump,1.0,,,Negative,0.6489,,,,,,2,,,,,,,"Tampa, FL",
12712,Jeb Bush,1.0,,,Negative,1.0,,,,,,172,,,,,,,New York City,
12715,Donald Trump,1.0,,,Negative,1.0,,,,,,3,,,,,,,"Los Angles, CA",
12717,,0.2258,,,Neutral,0.3333,,,,,,149,,,,,,,"New Albany, Indiana",
12718,Donald Trump,0.5168,,,Positive,0.7189,,,,,,93,,,,,,,South Carolina,
12719,Scott Walker,1.0,,,Negative,0.382,,,,,,0,,,,,,,"Silver Spring, MD",
12722,Donald Trump,1.0,,,Negative,0.6629,,,,,,93,,,,,,,"Syracuse, NY",
12727,Donald Trump,0.4584,,,Neutral,0.6771,,,,,,1,,,,,,,"Washington, DC",
12730,Donald Trump,1.0,,,Positive,0.6813,,,,,,93,,,,,,,"Kerrville, TX",
12732,Donald Trump,0.6444,,,Positive,0.6333,,,,,,149,,,,,,,"Derry, NH",
12733,Marco Rubio,1.0,,,Neutral,1.0,,,,,,1,,,,,,,"Carson City, Nevada",
12734,Mike Huckabee,1.0,,,Neutral,1.0,,,,,,60,,,,,,,"Alexandria, VA",
12739,Jeb Bush,0.3819,,,Negative,0.618,,,,,,172,,,,,,,"Fords, NJ",
12741,Donald Trump,1.0,,,Positive,0.6556,,,,,,93,,,,,,, NY State,
12743,Donald Trump,1.0,,,Positive,1.0,,,,,,93,,,,,,,IN,
12744,Donald Trump,1.0,,,Negative,1.0,,,,,,9,,,,,,,"South Fl., NYC, DC",
12748,Donald Trump,1.0,,,Negative,0.6763,,,,,,93,,,,,,,"Denver, CO",
12754,Donald Trump,1.0,,,Positive,0.6629,,,,,,93,,,,,,,"Oxford, PA",
12756,Ted Cruz,0.4539,,,Negative,0.3579,,,,,,19,,,,,,,"Richmond, VA",
12768,Marco Rubio,1.0,,,Positive,1.0,,,,,,0,,,,,,,Washington DC,
12768,Marco Rubio,1.0,,,Positive,1.0,,,,,,0,,,,,,,Washington DC,
12772,Donald Trump,1.0,,,Negative,0.6742,,,,,,93,,,,,,,California ,
12774,Donald Trump,1.0,,,Positive,1.0,,,,,,93,,,,,,,"Downey, CA",
12778,Ben Carson,1.0,,,Neutral,1.0,,,,,,0,,,,,,,"Fort Myers, FL",
12783,Donald Trump,1.0,,,Positive,0.6458,,,,,,93,,,,,,,"Boston, MA",
12785,Marco Rubio,1.0,,,Negative,0.6859999999999999,,,,,,0,,,,,,,"Steger, Illinois",
12789,Donald Trump,1.0,,,Negative,0.6829,,,,,,0,,,,,,,"Sheridan, WY",
12794,Donald Trump,1.0,,,Negative,1.0,,,,,,0,,,,,,,"Atlanta, GA",
12800,Donald Trump,0.4307,,,Positive,0.6562,,,,,,93,,,,,,,Colorado,
12808,Donald Trump,1.0,,,Positive,0.6629,,,,,,93,,,,,,,"Cincinnati, Ohio",
12810,Marco Rubio,0.4187,,,Neutral,0.3529,,,,,,0,,,,,,,"Chicago, IL",
12812,Mike Huckabee,1.0,,,Negative,0.6778,,,,,,60,,,,,,,NC,
12818,Donald Trump,1.0,,,Positive,1.0,,,,,,93,,,,,,,New York USA,
12819,Donald Trump,1.0,,,Negative,1.0,,,,,,0,,,,,,,"KC, MO ",
12821,Donald Trump,1.0,,,Positive,0.6629999999999999,,,,,,93,,,,,,,"Chattanooga, TN",
12823,Donald Trump,1.0,,,Negative,1.0,,,,,,0,,,,,,,"New York, NY",
12826,Donald Trump,0.6383,,,Negative,0.6383,,,,,,0,,,,,,,North Augusta SC,
12832,Donald Trump,1.0,,,Positive,0.6737,,,,,,93,,,,,,,Northern California,
12834,Donald Trump,1.0,,,Negative,0.6809,,,,,,93,,,,,,,NC,
12842,Marco Rubio,1.0,,,Negative,1.0,,,,,,0,,,,,,,"Silver Spring, MD",
12844,Marco Rubio,1.0,,,Positive,0.6489,,,,,,0,,,,,,,"Bay Area, CA",
12852,Donald Trump,1.0,,,Negative,1.0,,,,,,66,,,,,,,"Los Angeles, CA",
12857,Mike Huckabee,1.0,,,Negative,1.0,,,,,,2,,,,,,,"Denver, CO",
12869,Donald Trump,1.0,,,Positive,0.6841,,,,,,93,,,,,,,"Newport Beach, California",
12876,Donald Trump,1.0,,,Positive,0.6629,,,,,,0,,,,,,,New York,
12879,Donald Trump,0.442,,,Negative,0.6649,,,,,,0,,,,,,,"Scottsdale, AZ",
12881,Donald Trump,1.0,,,Negative,0.6859999999999999,,,,,,3,,,,,,,"Los Angeles, CA",
12887,Donald Trump,1.0,,,Neutral,0.6495,,,,,,0,,,,,,,"Austin, TX",
12888,Mike Huckabee,1.0,,,Neutral,0.6629,,,,,,60,,,,,,,New York,
12895,Donald Trump,0.6742,,,Negative,0.6742,,,,,,149,,,,,,,Maryland,
12897,Donald Trump,1.0,,,Neutral,0.6729,,,,,,278,,,,,,,Ohio State Alum | Jersey | NYC,
12902,Donald Trump,1.0,,,Neutral,0.6542,,,,,,1,,,,,,,"Washington, DC",
12905,Mike Huckabee,0.4302,,,Negative,0.6559,,,,,,60,,,,,,,"New Orleans, LA",
12907,Donald Trump,1.0,,,Negative,1.0,,,,,,0,,,,,,,"Austin, Texas",
12908,Donald Trump,1.0,,,Positive,1.0,,,,,,5,,,,,,,"Benbrook, Texas ",
12915,Donald Trump,1.0,,,Negative,0.6465,,,,,,9,,,,,,,MS,
12923,Donald Trump,0.4827,,,Positive,0.6947,,,,,,0,,,,,,,"Austin, Texas",
12926,Donald Trump,1.0,,,Negative,0.6961,,,,,,0,,,,,,,"Mobile, AL",
12932,Donald Trump,1.0,,,Negative,0.6739,,,,,,0,,,,,,,"New York, NY",
12934,Mike Huckabee,1.0,,,Negative,1.0,,,,,,60,,,,,,,New Jersey/New York City,
12937,Donald Trump,1.0,,,Negative,0.6328,,,,,,73,,,,,,,"Fort Smith, AR",
12940,Mike Huckabee,0.4133,,,Neutral,0.6429,,,,,,60,,,,,,,"Miami, FL",
12946,Mike Huckabee,1.0,,,Neutral,0.6471,,,,,,60,,,,,,,EVERYWHERE IN THE MIA,
12960,Mike Huckabee,1.0,,,Negative,1.0,,,,,,0,,,,,,,"Carson City, Nevada",
12969,Donald Trump,0.4171,,,Negative,0.3333,,,,,,278,,,,,,,"Pittsburgh, PA",
12971,Donald Trump,0.6813,,,Negative,0.6374,,,,,,149,,,,,,,New York City,
12988,Donald Trump,1.0,,,Negative,1.0,,,,,,9,,,,,,,"Cocoa Beach, Florida",
12991,Donald Trump,1.0,,,Negative,0.6629,,,,,,0,,,,,,,"Dallas, TX",
12992,Jeb Bush,1.0,,,Negative,0.6771,,,,,,153,,,,,,,"Franklin, TN",
12995,Mike Huckabee,1.0,,,Neutral,0.6484,,,,,,60,,,,,,,Washington DC,
12995,Mike Huckabee,1.0,,,Neutral,0.6484,,,,,,60,,,,,,,Washington DC,
12998,Donald Trump,1.0,,,Negative,0.6669,,,,,,0,,,,,,,"Seattle, WA",
13003,Jeb Bush,1.0,,,Negative,0.6914,,,,,,153,,,,,,,South Coastal Massachusetts,
13018,Mike Huckabee,1.0,,,Negative,0.6444,,,,,,2,,,,,,,"Charlotte, NC",
13022,Scott Walker,1.0,,,Negative,1.0,,,,,,8,,,,,,,New York,
13027,Jeb Bush,1.0,,,Negative,1.0,,,,,,153,,,,,,,VA,
13036,Mike Huckabee,0.6628,,,Neutral,0.6744,,,,,,60,,,,,,,"Chicago, IL",
13037,Chris Christie,1.0,,,Negative,0.6629,,,,,,42,,,,,,,"Greer, SC",
13049,Jeb Bush,1.0,,,Negative,1.0,,,,,,172,,,,,,,"Hastings, MN",
13057,Mike Huckabee,0.4074,,,Neutral,0.6383,,,,,,60,,,,,,,"Lafayette, CA",
13058,Mike Huckabee,1.0,,,Neutral,1.0,,,,,,60,,,,,,,"Boston, Massachusetts",
13059,Mike Huckabee,1.0,,,Negative,1.0,,,,,,1,,,,,,,"Atlanta, GA",
13062,Mike Huckabee,1.0,,,Negative,1.0,,,,,,2,,,,,,,"Cocoa Beach, Florida",
13064,Jeb Bush,0.6957,,,Negative,1.0,,,,,,4,,,,,,,Colorado,
13065,Mike Huckabee,1.0,,,Positive,1.0,,,,,,0,,,,,,,"Austin, TX",
13076,Jeb Bush,1.0,,,Negative,0.6742,,,,,,153,,,,,,,South Carolina,
13083,Mike Huckabee,1.0,,,Negative,1.0,,,,,,1,,,,,,,"New York, NY",
13085,Jeb Bush,1.0,,,Negative,1.0,,,,,,4,,,,,,, Washington State,
13096,Mike Huckabee,1.0,,,Negative,1.0,,,,,,0,,,,,,,"Newport, TN",
13097,Ben Carson,1.0,,,Negative,1.0,,,,,,3,,,,,,,"Boston, MA",
13100,Jeb Bush,1.0,,,Negative,1.0,,,,,,172,,,,,,,Michigan ,
13101,Ted Cruz,0.6813,,,Neutral,0.6813,,,,,,149,,,,,,,Minnesota,
13102,Chris Christie,1.0,,,Negative,1.0,,,,,,0,,,,,,,"Whoville, NY",
13105,Mike Huckabee,0.442,,,Neutral,0.6649,,,,,,1,,,,,,,"Silver Spring, MD",
13110,Donald Trump,1.0,,,Negative,0.3646,,,,,,278,,,,,,,"Dallas, TX",
13113,Chris Christie,1.0,,,Positive,1.0,,,,,,0,,,,,,,"Mobile, AL",
13129,Chris Christie,0.4233,,,Negative,0.3373,,,,,,60,,,,,,,Castle Rock Colorado,
13146,Ted Cruz,1.0,,,Positive,1.0,,,,,,65,,,,,,,"Pittsburgh, PA",
13148,Chris Christie,1.0,,,Negative,0.6154,,,,,,42,,,,,,,Whitetop VA,
13154,Jeb Bush,1.0,,,Negative,1.0,,,,,,172,,,,,,,"Willow Spring, NC",
13156,Jeb Bush,1.0,,,Negative,1.0,,,,,,153,,,,,,,Oklahoma,
13159,Donald Trump,1.0,,,Negative,1.0,,,,,,73,,,,,,,Arizona,
13160,Jeb Bush,1.0,,,Negative,1.0,,,,,,172,,,,,,,"Nashville, TN",
13163,Donald Trump,1.0,,,Neutral,0.7006,,,,,,278,,,,,,,Southern IL,
13165,Chris Christie,1.0,,,Negative,1.0,,,,,,42,,,,,,,"Charleston, SC",
13167,Jeb Bush,1.0,,,Negative,1.0,,,,,,172,,,,,,,"Salinas, CA",
13170,Jeb Bush,1.0,,,Negative,1.0,,,,,,172,,,,,,,"Camp Pendleton South, CA",
13179,Donald Trump,1.0,,,Neutral,0.6629999999999999,,,,,,278,,,,,,,Texas,
13180,Jeb Bush,1.0,,,Negative,1.0,,,,,,172,,,,,,,"New Haven, CT",
13184,Mike Huckabee,1.0,,,Negative,0.6707,,,,,,0,,,,,,,"Austin, Texas",
13187,,0.2298,,,Negative,0.6421,,,,,,42,,,,,,,"Newport Beach, California",
13192,Mike Huckabee,1.0,,,Positive,0.3636,,,,,,0,,,,,,,"New York, NY",
13193,Jeb Bush,1.0,,,Negative,0.6526,,,,,,153,,,,,,,Florida,
13197,Jeb Bush,1.0,,,Negative,1.0,,,,,,172,,,,,,,"Carlsbad, CA",
13200,Jeb Bush,1.0,,,Negative,1.0,,,,,,172,,,,,,,Sweet Home Alabama,
13205,Chris Christie,1.0,,,Negative,1.0,,,,,,1,,,,,,,Pennsylvania,
13206,Jeb Bush,0.6813,,,Negative,1.0,,,,,,172,,,,,,,Georgia,
13222,Jeb Bush,1.0,,,Negative,1.0,,,,,,172,,,,,,,"Bat Country, TX",
13227,Jeb Bush,1.0,,,Negative,1.0,,,,,,172,,,,,,,Republic of Texas,
13230,Jeb Bush,1.0,,,Positive,1.0,,,,,,5,,,,,,,"Alexandria, VA",
13235,Jeb Bush,0.4444,,,Negative,0.6667,,,,,,172,,,,,,,Lagrange Point L3 or East TN,
13244,Jeb Bush,1.0,,,Negative,1.0,,,,,,172,,,,,,,Texas,
13246,Jeb Bush,1.0,,,Negative,1.0,,,,,,172,,,,,,,IN,
13248,Donald Trump,1.0,,,Negative,0.6599,,,,,,66,,,,,,,Castle Rock Colorado,
13252,Jeb Bush,0.6591,,,Negative,1.0,,,,,,172,,,,,,,"Dublin, PA",
13258,Ben Carson,1.0,,,Negative,1.0,,,,,,1,,,,,,,Greenville SC,
13261,Chris Christie,1.0,,,Positive,1.0,,,,,,0,,,,,,,"McLean, VA",
13271,Donald Trump,1.0,,,Negative,0.6444,,,,,,66,,,,,,,GA - #CATHOLIC #LymeDisease ,
13284,Scott Walker,1.0,,,Negative,1.0,,,,,,8,,,,,,,"Cocoa Beach, Florida",
13288,Jeb Bush,1.0,,,Negative,1.0,,,,,,172,,,,,,,"Olive Branch, MS",
13294,Jeb Bush,1.0,,,Negative,1.0,,,,,,172,,,,,,,"Greer, SC",
13298,Jeb Bush,1.0,,,Negative,1.0,,,,,,172,,,,,,,"Austin, TX",
13301,Jeb Bush,1.0,,,Negative,1.0,,,,,,172,,,,,,,"Phoenix, AZ",
13303,Jeb Bush,1.0,,,Negative,1.0,,,,,,0,,,,,,,"Sacramento, CA",
13309,Jeb Bush,0.6729999999999999,,,Neutral,0.6403,,,,,,0,,,,,,,"Silver Spring, MD",
